location,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
1.1.6,Oil contaminated barrels ,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.1.7,Additional (please specify),Tons,0.864,0.7104,0.6432,0.7776,0.2016,0.8832,0.504,0.864,1.1232,1.3632,1.2864,0,9.220799999999999,
1.1.8,Additional (please specify),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,
1.2,Non Hazardous waste,Tons,3245.8196330000005,3175.523222,2637.714285,1541.7948470000001,821.42314,2435.72401,3184.682857,4466.146051,3764.7416179999996,3335.1615779999997,3461.111426,0,32066.538699999997,
1.2.1,Fly Ash,Tons,2869.02,2836.52,2426.51,1448.24,785.78,2106.02,2859.76,3961.94,3437.64,3208.48,3068.48,0,29008.39,
1.2.2,Bed Ash,Tons,323.28,339,210.7,85.68,35.64,329.7,323.2,503.84,327.1,122.98,392.63,0,2993.75,
,Metal scrap,Tons,50.194,0,0.5,0,0,0,0,0,0,0,0,0,50.694,
1.2.3,Aluminum scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.4,Copper scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.5,Gun metal scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.6,Manganese scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.7,Tin sheet& GI scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.8,MS Scrap,Tons,48.38,0,0.5,0,0,0,0,0,0,0,0,0,48.88,
1.2.9,SS Scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.10,MS Scrap (USED RAILS & SLEEPERS),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.11,Empty drums/Barrels (made of metal),Tons,1.814,0,0,0,0,0,0,0,0,0,0,0,1.814,
1.2.12,Hi-chrome grinding media ,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.13,Automobile scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.14,Iron recoverd from slag,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.15,Welding electrodes tips,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.16,WD40 spray bottles,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.17,Brass Gas cutting Torches,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
,E waste,Tons,0,0,0,0,0,0,0,0.3547,0,0,0,0,0.3547,
1.2.18,"Electrical: Scrap/Damaged switchgears (Faulty MCBs, MCCBs, Contactors, Fuse Unit,  Switches & Sockets)",Tons,0,0,0,0,0,0,0,0.3547,0,0,0,0,0.3547,
1.2.19,"Computer parts, cartridges, printers telephones, etc.,",Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.20,"Lighting Ballasts, Lamps & Tube lights",Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Plastic waste,Tons,3.32,0,0,0,0,0,0,0,0,3.66,0,0,6.98,
1.2.21,PP woven bags,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.22,Plastic Wrappers,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.23,Tarpaulin sheets damaged,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.24,PVC Pill - Steel Plant Power Generation,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.25,Ink bottles from packing plant,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.26,Plastic covers/bubbles from packed materials,Tons,3.32,0,0,0,0,0,0,0,0,3.66,0,0,6.98,
1.2.27,PVC banners,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.28,Plastic water bottles,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.29,Lizol bottles,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.30,Harpic bottles,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.31,Plastic waste from saplings,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.32,Plastic water bottles,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.33,Safety Helmets,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.34,Empty paint tins,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.35,Dustbin covers,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.36,Plastic glasses,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.37,Teflon Sheet,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.38,"Hose pipes,drip items etc.,",Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.39,Plastic bottles from Laboratory,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Batteries ,Tons,0,0,0,4.65,0,0,1.72,0,0,0,0,0,6.37,
1.2.40,AA batteries,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.41,AAA batteries,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.42,HW batteries,Tons,0,0,0,4.65,0,0,1.72,0,0,0,0,0,6.37,
1.2.43,Coin batteries,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Others,Tons,0.005633,0.003222,0.004285,3.224847,0.00314,0.00401,0.002857,0.011351,0.001618,0.041578000000000004,0.001426,0,0,
1.2.44,steel cubes from Laboratory ,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.45,Consruction & Demolition waste,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.46,Refractory scrap ,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.47,"Wood equipment packages, Tables, benches, racks etc.,",Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.48,Paper waste/ Cardboards/files/books,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.49,Cotton /Banion Cloth,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.50,Rubber waste,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.51,Conveyor Belt,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.52,Tyres & Tubes,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.53,Domestic waste/Housekeeping waste,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.54,Black soil from mines,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.55,Waste dumps from mines,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.56,Waste from road sweeping machine,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.57,STP sludge,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.58,Dust from dust extraction system ( recycled within process),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.59,Slit from check dams,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.60,Bag filter bags  ,Tons,0,0,0,3.22,0,0,0,0,0,0,0,0,3.22,
1.2.61,"Mirrors, glasses  etc",Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.62,Insulation Rockwool,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.63,Ceramic waste,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.64,"PPE waste: , Gloves, Belts, Shoes, Jackets, Masks etc.,",Tons,0,0,0,0,0,0,0,0.01,0,0.04,0,0,0.05,
1.2.65,Grinding wheels,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.66,Pens,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.67,Empty fevicol glue,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.68,Glue waste tins,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.69,Waste tins from pesticides,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.70,AF waste material packed bags,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.71,"Damaged/Scrap Cables., Cable Pieces, Cable Sleeves, etc",Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.72,Glass bottles from Laboratory,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.73,Bio-medical waste,Tons,0.005633,0.003222,0.004285,0.004847,0.00314,0.00401,0.002857,0.001351,0.001618,0.001578,0.001426,0,0.033967,
1.2.73,Additional (please specify),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.74,Additional (please specify),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Waste consumed within the plant,,,,,,,,,,,,,,,,
S.No,Parameter,Units,April,May,June,July,August,September ,October ,November ,December ,January ,February ,March ,YOD,2023-24
1,Total Waste consumed within the plant,Tons,3196.944,3129.1,2630.1,1569.08,626.08,2470.06,2985.08,4489.070000000001,3733.08,3287.12,3325.08,0,31440.793999999994,
,,,,,,,,,,,,,,,,
1.1,Hazardous waste,Tons,0.944,0.1,0.1,0.08,0.08,0.06,0.08,0.06,0.08,0.08,0.08,0,1.7440000000000007,
1.1.1,Oil soaked Cotton waste,Tons,0.08,0.1,0.1,0.08,0.08,0.06,0.08,0.06,0.08,0.08,0.08,0,0.8799999999999998,
1.1.2,Waste Grease,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.1.3,Waste Oil,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.1.4,Oil filters ,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.1.5,Oil hose pipe,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.1.6,Oil contaminated barrels ,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.1.7,Additional (please specify),Tons,0.864,0.7104,0.6432,0.7776,0.2016,0.8832,0.504,0.864,1.1232,1.3632,1.2864,0,9.220799999999999,
1.1.8,Additional (please specify),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,
1.2,Non Hazardous waste,Tons,3196,3129,2630,1569,626,2470,2985,4489.01,3733,3287.04,3325,0,31439.05,
1.2.1,Fly Ash,Tons,2873,2809,2437,1466,590,2297,2711,4085,3458,3214,2932,0,28872,
1.2.2,Bed Ash,Tons,323,320,193,103,36,173,274,404,275,73,393,0,2567,
,Metal scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.3,Aluminum scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.4,Copper scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.5,Gun metal scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.6,Manganese scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.7,Tin sheet& GI scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.8,MS Scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.9,SS Scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.10,MS Scrap (USED RAILS & SLEEPERS),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.11,Empty drums/Barrels (made of metal),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.12,Hi-chrome grinding media ,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.13,Automobile scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.14,Iron recoverd from slag,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.15,Welding electrodes tips,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.16,WD40 spray bottles,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.17,Brass Gas cutting Torches,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
,E waste,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.18,"Electrical: Scrap/Damaged switchgears (Faulty MCBs, MCCBs, Contactors, Fuse Unit,  Switches & Sockets)",Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.19,"Computer parts, cartridges, printers telephones, etc.,",Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.20,"Lighting Ballasts, Lamps & Tube lights",Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Plastic waste,,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.21,PP woven bags,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.22,Plastic Wrappers,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.23,Tarpaulin sheets damaged,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.24,PVC Pill - Steel Plant Power Generation,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.25,Ink bottles from packing plant,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.26,Plastic covers/bubbles from packed materials,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.27,PVC banners,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.28,Plastic water bottles,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.29,Lizol bottles,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.30,Harpic bottles,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.31,Plastic waste from saplings,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.32,Plastic water bottles,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.33,Safety Helmets,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.34,Empty paint tins,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.35,Dustbin covers,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.36,Plastic glasses,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.37,Teflon Sheet,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.38,"Hose pipes,drip items etc.,",Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.39,Plastic bottles from Laboratory,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Batteries ,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.40,AA batteries,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.41,AAA batteries,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.42,HW batteries,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.43,Coin batteries,Tons, , , , , , , , , , , ,0,0,
,Others,Tons,0,0,0,0,0,0,0,0.01,0,0.04,0,0,0.05,
1.2.44,steel cubes from Laboratory ,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.45,Consruction & Demolition waste,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.46,Refractory scrap ,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.47,"Wood equipment packages, Tables, benches, racks etc.,",Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.48,Paper waste/ Cardboards/files/books,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.49,Cotton /Banion Cloth,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.50,Rubber waste,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.51,Conveyor Belt,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.52,Tyres & Tubes,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.53,Domestic waste/Housekeeping waste,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.54,Black soil from mines,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.55,Waste dumps from mines,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.56,Waste from road sweeping machine,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.57,STP sludge,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.58,Dust from dust extraction system ( recycled within process),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.59,Slit from check dams,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.60,Bag filter bags  ,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.61,"Mirrors, glasses  etc",Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.62,Insulation Rockwool,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.63,Ceramic waste,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.64,"PPE waste: , Gloves, Belts, Shoes, Jackets, Masks etc.,",Tons,0,0,0,0,0,0,0,0.01,0,0.04,0,0,0.05,
1.2.65,Grinding wheels,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.66,Pens,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.67,Empty fevicol glue,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.68,Glue waste tins,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.69,Waste tins from pesticides,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.70,AF waste material packed bags,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.71,"Damaged/Scrap Cables., Cable Pieces, Cable Sleeves, etc",Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.72,Glass bottles from Laboratory,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.73,Bio-medical waste,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.73,Additional (please specify),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.74,Additional (please specify),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Waste diverted to disposal,,,,,,,,,,,,,,,,
S.No,Parameter,Units,April,May,June,July,August,September ,October ,November ,December ,January ,February ,March ,YOD,2023-24
1,Total Waste diverted to disposal,Tons,56.559633000000005,0.003222,0.504285,7.874847000000001,0.00314,4.44401,1.722857,0.366051,5.811618,3.661578,0.001426,0,63.984,
,,,,,,,,,,,,,,,,
1.1,Hazardous waste,Tons,3.04,0,0,0,0,4.4399999999999995,0,0,5.8100000000000005,0,0,0,13.29,
1.1.1,Oil soaked Cotton waste,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.1.2,Waste Grease,Tons,0.73,0,0,0,0,1.62,0,0,2.18,0,0,0,4.53,
1.1.3,Waste Oil,Tons,2.31,0,0,0,0,2.82,0,0,3.63,0,0,0,8.76,
1.1.4,Oil filters ,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.1.5,Oil hose pipe,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.1.6,Oil contaminated barrels ,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.1.7,Additional (please specify),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.1.8,Additional (please specify),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,
1.2,Non Hazardous waste,Tons,53.519633000000006,0.003222,0.504285,7.874847000000001,0.00314,0.00401,1.722857,0.366051,0.001618,3.661578,0.001426,0,50.694,
1.2.1,Fly Ash,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.2,Bed Ash,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Metal scrap,Tons,50.194,0,0.5,0,0,0,0,0,0,0,0,0,50.694,
1.2.3,Aluminum scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.4,Copper scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.5,Gun metal scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.6,Manganese scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.7,Tin sheet& GI scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.8,MS Scrap,Tons,48.38,0,0.5,0,0,0,0,0,0,0,0,0,48.88,
1.2.9,SS Scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.10,MS Scrap (USED RAILS & SLEEPERS),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.11,Empty drums/Barrels (made of metal),Tons,1.814,0,0,0,0,0,0,0,0,0,0,0,1.814,
1.2.12,Hi-chrome grinding media ,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.13,Automobile scrap,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.14,Iron recoverd from slag,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.15,Welding electrodes tips,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.16,WD40 spray bottles,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.17,Brass Gas cutting Torches,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
,E waste,Tons,0,0,0,0,0,0,0,0.3547,0,0,0,0,0,
1.2.18,"Electrical: Scrap/Damaged switchgears (Faulty MCBs, MCCBs, Contactors, Fuse Unit,  Switches & Sockets)",Tons,0,0,0,0,0,0,0,0.3547,0,0,0,0,0,
1.2.19,"Computer parts, cartridges, printers telephones, etc.,",Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.20,"Lighting Ballasts, Lamps & Tube lights",Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Plastic waste,,3.32,0,0,0,0,0,0,0.01,0,3.66,0,0,0,
1.2.21,PP woven bags,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.22,Plastic Wrappers,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.23,Tarpaulin sheets damaged,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.24,PVC Pill - Steel Plant Power Generation,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.25,Ink bottles from packing plant,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.26,Plastic covers/bubbles from packed materials,Tons,3.32,0,0,0,0,0,0,0.01,0,3.66,0,0,0,
1.2.27,PVC banners,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.28,Plastic water bottles,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.29,Lizol bottles,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.30,Harpic bottles,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.31,Plastic waste from saplings,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.32,Plastic water bottles,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.33,Safety Helmets,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.34,Empty paint tins,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.35,Dustbin covers,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.36,Plastic glasses,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.37,Teflon Sheet,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.38,"Hose pipes,drip items etc.,",Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.39,Plastic bottles from Laboratory,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Batteries ,Tons,0,0,0,4.65,0,0,1.72,0,0,0,0,0,0,
1.2.40,AA batteries,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.41,AAA batteries,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.42,HW batteries,Tons,0,0,0,4.65,0,0,1.72,0,0,0,0,0,0,
1.2.43,Coin batteries,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Others,Tons,0.005633,0.003222,0.004285,3.224847,0.00314,0.00401,0.002857,0.001351,0.001618,0.001578,0.001426,0,0,
1.2.44,steel cubes from Laboratory ,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.45,Consruction & Demolition waste,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.46,Refractory scrap ,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.47,"Wood equipment packages, Tables, benches, racks etc.,",Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.48,Paper waste/ Cardboards/files/books,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.49,Cotton /Banion Cloth,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.50,Rubber waste,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.51,Conveyor Belt,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.52,Tyres & Tubes,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.53,Domestic waste/Housekeeping waste,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.54,Black soil from mines,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.55,Waste dumps from mines,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.56,Waste from road sweeping machine,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.57,STP sludge,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.58,Dust from dust extraction system ( recycled within process),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.59,Slit from check dams,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.60,Bag filter bags  ,Tons,0,0,0,3.22,0,0,0,0,0,0,0,0,3.22,
1.2.61,"Mirrors, glasses  etc",Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.62,Insulation Rockwool,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.63,Ceramic waste,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.64,"PPE waste: , Gloves, Belts, Shoes, Jackets, Masks etc.,",Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.65,Grinding wheels,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.66,Pens,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.67,Empty fevicol glue,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.68,Glue waste tins,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.69,Waste tins from pesticides,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.70,AF waste material packed bags,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.71,"Damaged/Scrap Cables., Cable Pieces, Cable Sleeves, etc",Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.72,Glass bottles from Laboratory,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.73,Bio-medical waste,Tons,0.005633,0.003222,0.004285,0.004847,0.00314,0.00401,0.002857,0.001351,0.001618,0.001578,0.001426,0,0.033967,
1.2.73,Additional (please specify),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2.74,Additional (please specify),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Waste Generation (BRSR),,,,,,,,,,,,,,,,
